"group1","group2","p_value","enzID","test","p_adj_method"
"t5","t1",9.45037175761826e-09,"GH110","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t5","t2",9.22103150882453e-07,"GH110","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.0194018675468363,"GH110","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.000964765069085853,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t0",2.65596190736017e-19,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t1",7.03353539985263e-10,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t10",5.83507768372182e-05,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t2",5.58139590423649e-08,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t6","t5",0.00959228699639753,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t0",1.71200654119301e-15,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t1",1.46415296306646e-10,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.221960259116139,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t2",2.12426241693744e-07,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.252937468681835,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t5",0.510783015156228,"GH110","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t0",3.1740864409265e-18,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t1",1.74769370054792e-08,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t10",6.46403787354588e-06,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t2",3.05952962998153e-06,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.00420222202927286,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t0",8.55628052578501e-16,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t1",1.55592103839464e-11,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t10",0.0695699094469204,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t2",2.09109061971854e-08,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t4",0.0448124525963777,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t5",0.515874348465317,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH110","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.650543017664782,"GH110","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.243930905695612,"GH111","pairwise.wilcox.test","Bonferroni"
"t10","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t2","t0",0.000401899890390939,"GH111","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.967032967032967,"GH111","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t3","t0",0.392857142857143,"GH111","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.000192296598273177,"GH111","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t0",0.0256769374416433,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t0",0.196428571428571,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.0513538748832867,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t0",0.392857142857143,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH111","pairwise.wilcox.test","Bonferroni"
"t1","t0",2.80094320623134e-05,"GH112","pairwise.wilcox.test","Bonferroni"
"t10","t0",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t10","t1",6.71635051631093e-05,"GH112","pairwise.wilcox.test","Bonferroni"
"t2","t0",3.41387917949534e-10,"GH112","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t2","t10",1.32297588523357e-08,"GH112","pairwise.wilcox.test","Bonferroni"
"t3","t0",3.35291063464166e-06,"GH112","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t3","t10",4.81815038086739e-06,"GH112","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t4","t0",1.52490679290375e-08,"GH112","pairwise.wilcox.test","Bonferroni"
"t4","t1",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t4","t10",2.83315775399558e-07,"GH112","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t1",0.0294332042855642,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t2",0.00839618331046426,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t3",0.0133126101782024,"GH112","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.0184702945508793,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t0",0.584863298465921,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.0213633532924224,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t2",4.54326637816353e-05,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.000909147024808508,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t4",0.000489240344068347,"GH112","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.0396506232880444,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.000725985030931079,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t3",0.0047752100643107,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.00764534861054079,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.173463788169833,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.0302579717378723,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t10",0.788965293478658,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t2",6.72514496719941e-05,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.000818483693940004,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t4",0.000388716478323626,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.00276704789334147,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t2",5.95528352857329e-05,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t3",0.000395826415311985,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t4",0.00035174650813819,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH112","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.153787315186125,"GH113","pairwise.wilcox.test","Bonferroni"
"t10","t1",1.49482944860291e-05,"GH113","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.16296088395711,"GH113","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t3","t10",0.141575148027338,"GH113","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t4","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t4","t1",0.222301740518554,"GH113","pairwise.wilcox.test","Bonferroni"
"t4","t10",0.481984264343022,"GH113","pairwise.wilcox.test","Bonferroni"
"t4","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t4","t3",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t1",0.00228659823639044,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t3",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.00532156522648471,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t4",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t0",0.555812143381518,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.000611489669590539,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.732055885733452,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t0",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.00103348417100584,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t2",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t4",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t9","t8",1,"GH113","pairwise.wilcox.test","Bonferroni"
"t1","t0",1.28745721499807e-07,"GH114","pairwise.wilcox.test","Bonferroni"
"t10","t0",7.57182316359717e-16,"GH114","pairwise.wilcox.test","Bonferroni"
"t10","t1",0.000123453296309493,"GH114","pairwise.wilcox.test","Bonferroni"
"t2","t0",1.18743940382629e-12,"GH114","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t2","t10",0.000166798490679554,"GH114","pairwise.wilcox.test","Bonferroni"
"t3","t0",7.7539959053063e-11,"GH114","pairwise.wilcox.test","Bonferroni"
"t3","t1",0.653157007924859,"GH114","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t4","t0",8.41406416342071e-19,"GH114","pairwise.wilcox.test","Bonferroni"
"t4","t1",4.21808938502433e-06,"GH114","pairwise.wilcox.test","Bonferroni"
"t4","t10",0.462595748762009,"GH114","pairwise.wilcox.test","Bonferroni"
"t4","t2",1.47292027088459e-07,"GH114","pairwise.wilcox.test","Bonferroni"
"t4","t3",0.0807306698626421,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t0",6.83062068654109e-05,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t5","t4",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t0",3.51979356196864e-17,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t1",5.07440155186217e-06,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t2",1.39460463104702e-06,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.522498398932403,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t4",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t0",1.17651030295585e-11,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t1",0.0477018045571183,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.115253670647217,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.831613811699358,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t0",4.30488745284622e-18,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t1",3.95387268509547e-07,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t2",1.18205754430502e-07,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.0912054794254605,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t5",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t6",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t8","t7",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t0",7.33369125800023e-12,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t1",0.00256295771228878,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t2",0.0116852797957699,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t4",0.43550704714803,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH114","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.910694625039635,"GH114","pairwise.wilcox.test","Bonferroni"
"t1","t0",0.00761762591063162,"GH115","pairwise.wilcox.test","Bonferroni"
"t10","t0",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t10","t1",0.0755851731707433,"GH115","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t2","t1",0.0340418744800091,"GH115","pairwise.wilcox.test","Bonferroni"
"t2","t10",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t3","t10",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t4","t0",3.90847214421321e-13,"GH115","pairwise.wilcox.test","Bonferroni"
"t4","t1",0.0399669330722572,"GH115","pairwise.wilcox.test","Bonferroni"
"t4","t10",4.78282020457143e-11,"GH115","pairwise.wilcox.test","Bonferroni"
"t4","t2",1.46827272085591e-13,"GH115","pairwise.wilcox.test","Bonferroni"
"t4","t3",8.77367955076828e-06,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t0",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t1",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t10",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t2",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t3",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t5","t4",0.00389829530272982,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t0",7.31683471240682e-05,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t1",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t10",0.00376663662976486,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t2",0.00102748887590396,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t3",0.386380396121009,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t4",0.01224883867156,"GH115","pairwise.wilcox.test","Bonferroni"
"t6","t5",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t0",0.00819294346419363,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t1",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t10",0.141575148027338,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t2",0.0637858851630031,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t3",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t4",0.0417933703070618,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t5",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t7","t6",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t0",2.60416341313662e-09,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t1",0.213943388515707,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t10",1.4059670887899e-08,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t2",6.15056902254516e-10,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t3",0.000178126730175406,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t4",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t5",0.0131100792323809,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t6",0.225702253699965,"GH115","pairwise.wilcox.test","Bonferroni"
"t8","t7",0.252212831793452,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t0",0.0710424443744264,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t1",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t10",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t2",0.674637232506647,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t3",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t4",0.000836563809931876,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t5",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t6",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t7",1,"GH115","pairwise.wilcox.test","Bonferroni"
"t9","t8",0.00793023910918591,"GH115","pairwise.wilcox.test","Bonferroni"
"t1","t0",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t10","t0",0.000957385942361583,"GH116","pairwise.wilcox.test","Bonferroni"
"t10","t1",5.02302600803754e-07,"GH116","pairwise.wilcox.test","Bonferroni"
"t2","t0",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t2","t1",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t2","t10",1.84134657437095e-09,"GH116","pairwise.wilcox.test","Bonferroni"
"t3","t0",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t3","t1",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t3","t10",2.8527584974708e-05,"GH116","pairwise.wilcox.test","Bonferroni"
"t3","t2",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t4","t0",0.175752148217189,"GH116","pairwise.wilcox.test","Bonferroni"
"t4","t1",0.00118626949128282,"GH116","pairwise.wilcox.test","Bonferroni"
"t4","t10",1,"GH116","pairwise.wilcox.test","Bonferroni"
"t4","t2",1.29533525389004e-05,"GH116","pairwise.wilcox.test","Bonferroni"
"t4","t3",0.134802902615671,"GH116","pairwise.wilcox.test","Bonferroni"
"t5","t0",0.227160532151097,"GH116","pairwise.wilcox.test","Bonferroni"
